ALLOW_EMPTY,CHANNEL,COMMAND_SCOPE,DATA_FORMAT,DATA_TYPE,DESCRIPTION,ENCRYPTED,PARAM_INVALID_ERROR_CODE,PARAM_MISSING_ERROR_CODE,PARA_CODE,PARA_ID,PARA_ORDER_ID,PARENT_PARA_ID,REQUIRED,REQUIRED_IF,SINCE_VERSION                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       <endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","IdentifierType","217922","0","217920","true","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","ShortCode","217923","0","217920","false","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","PrimaryParty","217924","1","217919","true","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","Identifier","217925","0","217924","true","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","IdentifierType","217926","0","217924","true","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","ShortCode","217927","0","217924","false","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","Initiator","217928","0","217919","true","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","Identifier","217929","0","217928","true","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","IdentifierType","217930","0","217928","true","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","ShortCode","217931","0","217928","false","$REF:Request.Body.Identity.Initiator.IdentifierType==11",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","true","","","SecurityCredential","217932","2","217928","true","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","TransactionRequest","217933","0","217918","true","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","Parameters","217934","0","217933","true","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","Parameter","217935","0","217934","true","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","SourceCurrency","217936","0","217935","true","",""<endrec>
"true","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","SourceAccount","217937","0","217935","false","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","DestinationCurrency","217938","0","217935","true","",""<endrec>
"true","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","DestinationAccount","217939","0","217935","false","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","BaseCurrency","217940","0","217935","true","",""<endrec>
"false","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","BaseAmount","217941","0","217935","true","",""<endrec>
"true","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","SourceAccountName","217943","0","217935","false","",""<endrec>
"true","SchemaAPI","InitTrans_CustomerPaymentWithForeignExchange","","String","","false","","","DestinationAccountName","217944","0","217935","false","",""<endrec>
"false","STK","246","","String","","false","","","STK","217945","0","-1","true","",""<endrec>
"false","STK","246","","String","","false","","","parameter1","217946","0","217945","true","",""<endrec>
"false","STK","246","","String","","false","","","parameter2","217947","0","217945","true","",""<endrec>
"false","STK","242","","String","","false","","","STK","217948","0","-1","true","",""<endrec>
"false","STK","242","","String","","false","","","parameter1","217949","0","217948","true","",""<endrec>
"false","STK","243","","String","","false","","","STK","217953","0","-1","true","",""<endrec>
"false","STK","243","","String","","false","","","parameter1","217954","0","217953","true","",""<endrec>
"false","STK","243","","String","","false","","","parameter2","217957","0","217953","true","",""<endrec>
"false","STK","244","","String","","false","","","STK","217960","0","-1","true","",""<endrec>
"false","STK","244","","String","","false","","","parameter1","217961","0","217960","true","",""<endrec>
"true","STK","244","","String","","false","","","parameter2","217964","0","217960","false","",""<endrec>
"true","STK","244","","String","","false","","","parameter3","217965","0","217960","false","",""<endrec>
"false","STK","244","","String","","false","","","parameter4","217966","0","217960","true","",""<endrec>
"false","STK","245","","String","","false","","","STK","217969","0","-1","true","",""<endrec>
"false","STK","247","","String","","false","","","STK","217973","0","-1","true","",""<endrec>
"false","STK","247","","String","","false","","","parameter1","217977","0","217973","true","",""<endrec>
"false","SchemaAPI","QueryDirectDebitMandateByPayer","","String","","false","","","Request","217981","0","-1","true","",""<endrec>
"false","SchemaAPI","QueryDirectDebitMandateByPayer","","String","","false","","","Body","217982","0","217981","true","",""<endrec>
"true","SchemaAPI","QueryDirectDebitMandateByPayer","","String","","false","","","QueryDirectDebitMandateByPayerRequest","217983","1","217982","false","",""<endrec>
"true","SchemaAPI","QueryDirectDebitMandateByPayer","","String","","false","","","MandateStatus","217984","0","217983","false","",""<endrec>
"false","SchemaAPI","ViewDirectDebitMandateByPayer","","String","","false","","","Request","217985","0","-1","true","",""<endrec>
"false","SchemaAPI","ViewDirectDebitMandateByPayer","","String","","false","","","Body","217986","0","217985","true","",""<endrec>
"true","SchemaAPI","ViewDirectDebitMandateByPayer","","String","","false","","","ViewDirectDebitMandateByPayerRequest","217987","0","217986","false","",""<endrec>
"false","SchemaAPI","ViewDirectDebitMandateByPayer","","String","","false","","","MandateID","217988","0","217987","true","",""<endrec>
"false","SchemaAPI","ViewDirectDebitMandateByPayee","","String","","false","","","Request","217989","0","-1","true","",""<endrec>
"false","SchemaAPI","ViewDirectDebitMandateByPayee","","String","","false","","","Body","217990","0","217989","true","",""<endrec>
"true","SchemaAPI","ViewDirectDebitMandateByPayee","","String","","false","","","ViewDirectDebitMandateByPayeeRequest","217991","0","217990","false","",""<endrec>
"false","SchemaAPI","ViewDirectDebitMandateByPayee","","String","","false","","","MandateID","217992","0","217991","true","",""<endrec>
"false","STK","242","","String","","false","","","parameter2","217993","0","217948","true","",""<endrec>
"false","STK","242","","String","","false","","","parameter3","217994","0","217948","true","",""<endrec>
"true","STK","242","","String","","false","","","parameter4","217996","0","217948","true","",""<endrec>
"false","STK","242","","String","","false","","","parameter5","217997","0","217948","true","",""<endrec>
"false","API","BOBusiness","","String","","false","","","IdentifierType","218","0","216","false","",""<endrec>
"false","API","BankAccounttoCPS","","String","","false","","","Request","218017","0","-1","false","",""<endrec>
"false","API","BankAccounttoCPS","","String","","false","","","OrderID","218018","0","218017","false","",""<endrec>
"false","API","BankAccounttoCPS","","String","","false","","","BankShortCode","218020","0","218017","false","",""<endrec>
"false","API","BankAccounttoCPS","","String","","false","","","BankAccountNo","218023","0","218017","false","",""<endrec>
"false","API","BankAccounttoCPS","","String","","false","","","Amount","218024","0","218017","false","",""<endrec>
"false","API","BankAccounttoCPS","","String","","false","","","Currency","218025","0","218017","false","",""<endrec>
"false","API","BankAccounttoCPS","","String","","false","","","SendingTime","218026","0","218017","false","",""<endrec>
"false","API","BankAccounttoCPS","","String","","false","","","WebServiceRequestName","218027","0","218017","false","",""<endrec>
"false","API","BankAccounttoCPS","","String","","false","","","NeedAddRequestNoteToResponseMsg","218028","0","218017","false","",""<endrec>
"false","API","BankAccounttoCPSResponse","","String","","false","","","Request","218029","0","-1","false","",""<endrec>
"false","API","BankAccounttoCPSResponse","","String","","false","","","ResultCode","218030","0","218029","false","",""<endrec>
"true","API","BankAccounttoCPSResponse","","String","","false","","","ResponseDesc","218031","0","218029","false","",""<endrec>
"false","API","BankAccounttoCPSResponse","","String","","false","","","OrderID","218033","0","218029","false","",""<endrec>
"false","API","BankAccounttoCPSResponse","","String","","false","","","BankShortCode","218034","0","218029","false","",""<endrec>
"false","API","CPStoBankAccount","","String","","false","","","Request","218036","0","-1","false","",""<endrec>
"false","API","CPStoBankAccount","","String","","false","","","OrderID","218037","0","218036","false","",""<endrec>
"false","API","CPStoBankAccount","","String","","false","","","BankShortCode","218039","0","218036","false","",""<endrec>
"false","API","CPStoBankAccount","","String","","false","","","BankAccountNo","218042","0","218036","false","",""<endrec>
"false","API","CPStoBankAccount","","String","","false","","","Amount","218043","0","218036","false","",""<endrec>
"false","API","CPStoBankAccount","","String","","false","","","Currency","218044","0","218036","false","",""<endrec>
"false","API","CPStoBankAccount","","String","","false","","","SendingTime","218045","0","218036","false","",""<endrec>
"false","API","CPStoBankAccount","","String","","false","","","WebServiceRequestName","218046","0","218036","false","",""<endrec>
"false","API","CPStoBankAccount","","String","","false","","","NeedAddRequestNoteToResponseMsg","218047","0","218036","false","",""<endrec>
"false","API","CPStoBankAccountResponse","","String","","false","","","Request","218048","0","-1","false","",""<endrec>
"false","API","CPStoBankAccountResponse","","String","","false","","","ResultCode","218049","0","218048","false","",""<endrec>
"true","API","CPStoBankAccountResponse","","String","","false","","","ResponseDesc","218050","0","218048","false","",""<endrec>
"false","API","CPStoBankAccountResponse","","String","","false","","","OrderID","218052","0","218048","false","",""<endrec>
"false","API","CPStoBankAccountResponse","","String","","false","","","BankShortCode","218053","0","218048","false","",""<endrec>
"false","API","BOBusiness","","String","","false","","","ShortCode","219","0","216","false","",""<endrec>
"false","API","BOBusiness","","String","","false","","","ReceiverParty","220","0","202","false","",""<endrec>
"true","API","KeshoInboundRequest","","String","","false","","","request","220001","0","-1","true","",""<endrec>
"true","API","KeshoInboundRequest","","String","","false","","","messageID","220002","0","220001","true","",""<endrec>
"false","API","KeshoInboundRequest","","String","","false","","","dateTime","220003","0","220002","true","",""<endrec>
"true","API","KeshoInboundRequest","","String","","false","","","id","220004","0","220002","true","",""<endrec>
"true","API","KeshoInboundRequest","","String","","false","","","transactionID","220005","0","220001","true","",""<endrec>
"true","API","KeshoInboundRequest","","String","","false","","","accountDetails","220006","0","220001","true","",""<endrec>
"true","API","KeshoInboundRequest","","String","","false","","","accountNumber","220007","0","220006","true","",""<endrec>
"true","API","KeshoInboundRequest","","String","","false","","","bankName","220008","0","220006","true","",""<endrec>
"true","API","KeshoInboundRequest","","String","","false","","","bankShortCode","220009","0","220006","true","",""<endrec>
"false","INTERNAL","QueryCustomerKYC","","String","","false","","","Result","22001","0","-1","false","",""<endrec>
"true","API","KeshoInboundRequest","","String","","false","","","customerID","220010","0","220001","true","",""<endrec>
"true","API","KeshoInboundRequest","","String","","false","","","mobilePhoneNumber","220011","0","220010","true","",""<endrec>
"true","API","KeshoInboundRequest","","String","","false","","","vmtReferenceNumber","220012","0","220010","true","",""<endrec>
"false","INTERNAL","QueryCustomerKYC","","String","","false","","","ResultParameters","22002","0","22001","false","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","request","220021","0","-1","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","messageID","220022","0","220021","true","",""<endrec>
"false","API","HandleRequestToLinkAccounts","","String","","false","","","dateTime","220023","0","220022","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","id","220024","0","220022","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","requests","220025","0","220021","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","LinkAccountRequest","220026","0","220025","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","accountDetails","220027","0","220026","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","accountNumber","220028","0","220027","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","bankName","220029","0","220027","true","",""<endrec>
"false","INTERNAL","QueryCustomerKYC","","String","","false","","","MSISDN","22003","0","22002","false","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","bankShortCode","220030","0","220027","true","",""<endrec>
"false","API","HandleRequestToLinkAccounts","","String","","false","","","accountOpenedDate","220031","0","220026","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","agentName","220032","0","220026","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","agentNumber","220033","0","220026","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","customerDetails","220034","0","220026","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","address1","220035","0","220034","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","address2","220036","0","220034","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","cityTown","220037","0","220034","true","",""<endrec>
"false","API","HandleRequestToLinkAccounts","","String","","false","","","dateOfBirth","220038","0","220034","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","firstName","220039","0","220034","true","",""<endrec>
"false","INTERNAL","QueryCustomerKYC","","String","","false","","","CustomerType","22004","0","22002","false","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","lastName","220040","0","220034","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","middleName","220041","0","220034","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","mobilePhoneNumber","220042","0","220034","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","nationalIdReferenceNumber","220043","0","220034","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","passportNumber","220044","0","220034","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","poBox","220045","0","220034","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","postalCode","220046","0","220034","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","referenceNumber","220047","0","220026","true","",""<endrec>
"true","API","HandleRequestToLinkAccounts","","String","","false","","","transactionID","220048","0","220026","true","",""<endrec>
"false","INTERNAL","QueryCustomerKYC","","String","","false","","","IdentityStatus","22005","0","22002","false","",""<endrec>
"true","API","UnlinkAccount","","String","","false","","","request","220051","0","-1","true","",""<endrec>
"false","API","UnlinkAccount","","String","","false","","","accountClosedDate","220052","0","220051","true","",""<endrec>
"true","API","UnlinkAccount","","String","","false","","","accountClosedReason","220053","0","220051","true","",""<endrec>
"true","API","UnlinkAccount","","String","","false","","","accountDetails","220054","0","220051","true","",""<endrec>
"true","API","UnlinkAccount","","String","","false","","","accountNumber","220055","0","220054","true","",""<endrec>
"true","API","UnlinkAccount","","String","","false","","","bankName","220056","0","220054","true","",""<endrec>
"true","API","UnlinkAccount","","String","","false","","","bankShortCode","220057","0","220054","true","",""<endrec>
"false","API","UnlinkAccount","","String","","false","","","customerDateOfBirth","220058","0","220051","false","",""<endrec>
"true","API","UnlinkAccount","","String","","false","","","customerID","220059","0","220051","true","",""<endrec>
"true","INTERNAL","QueryCustomerKYC","","String","","false","","","IdentityStatusChangeReason","22006","0","22002","false","",""<endrec>
"true","API","UnlinkAccount","","String","","false","","","mobilePhoneNumber","220060","0","220059","true","",""<endrec>
"true","API","UnlinkAccount","","String","","false","","","vmtReferenceNumber","220061","0","220059","true","",""<endrec>
"true","API","UnlinkAccount","","String","","false","","","customerNationalIdReferenceNumber","220062","0","220051","true","",""<endrec>
"true","API","UnlinkAccount","","String","","false","","","messageID","220063","0","220051","true","",""<endrec>
"false","API","UnlinkAccount","","String","","false","","","dateTime","220064","0","220063","true","",""<endrec>
"true","API","UnlinkAccount","","String","","false","","","id","220065","0","220063","true","",""<endrec>
"true","API","UnlinkAccount","","String","","false","","","transactionID","220066","0","220051","true","",""<endrec>
"false","INTERNAL","QueryCustomerKYC","","String","","false","","","RegistrationDate","22007","0","22002","false","",""<endrec>
"true","API","HandleResponseToBuyInsurance","","String","","false","","","request","220071","0","-1","true","",""<endrec>
"true","API","HandleResponseToBuyInsurance","","String","","false","","","messageID","220072","0","220071","true","",""<endrec>
"false","API","HandleResponseToBuyInsurance","","String","","false","","","dateTime","220073","0","220072","true","",""<endrec>
"true","API","HandleResponseToBuyInsurance","","String","","false","","","id","220074","0","220072","true","",""<endrec>
"true","API","HandleResponseToBuyInsurance","","String","","false","","","transactionID","220075","0","220071","true","",""<endrec>
"true","API","HandleResponseToBuyInsurance","","String","","false","","","accountDetails","220076","0","220071","true","",""<endrec>
"true","API","HandleResponseToBuyInsurance","","String","","false","","","accountNumber","220077","0","220076","true","",""<endrec>
"true","API","HandleResponseToBuyInsurance","","String","","false","","","bankName","220078","0","220076","true","",""<endrec>
"true","API","HandleResponseToBuyInsurance","","String","","false","","","bankShortCode","220079","0","220076","true","",""<endrec>
"true","INTERNAL","QueryCustomerKYC","","String","","false","","","RegisteredBy","22008","0","22002","false","",""<endrec>
"true","API","HandleResponseToBuyInsurance","","String","","false","","","customerID","220080","0","220071","true","",""<endrec>
"true","API","HandleResponseToBuyInsurance","","String","","false","","","mobilePhoneNumber","220081","0","220080","true","",""<endrec>
"true","API","HandleResponseToBuyInsurance","","String","","false","","","vmtReferenceNumber","220082","0","220080","true","",""<endrec>
"false","API","HandleResponseToBuyInsurance","","String","","false","","","policyExpiresOnDateTime","220083","0","220071","true","",""<endrec>
"true","API","HandleResponseToBuyInsurance","","String","","false","","","policyNumber","220084","0","220071","true","",""<endrec>
"false","API","HandleResponseToBuyInsurance","","String","","false","","","result","220085","0","220071","true","",""<endrec>
"true","INTERNAL","QueryCustomerKYC","","String","","false","","","Language","22009","0","22002","false","",""<endrec>
"true","API","QualifyEmergencyCredit","","String","","false","","","request","220091","0","-1","true","",""<endrec>
"true","API","QualifyEmergencyCredit","","String","","false","","","messageID","220092","0","220091","true","",""<endrec>
"false","API","QualifyEmergencyCredit","","String","","false","","","dateTime","220093","0","220092","true","",""<endrec>
"true","API","QualifyEmergencyCredit","","String","","false","","","id","220094","0","220092","true","",""<endrec>
"true","API","QualifyEmergencyCredit","","String","","false","","","transactionID","220095","0","220091","true","",""<endrec>
"true","API","QualifyEmergencyCredit","","String","","false","","","accountDetails","220096","0","220091","true","",""<endrec>
"true","API","QualifyEmergencyCredit","","String","","false","","","accountNumber","220097","0","220096","true","",""<endrec>
"true","API","QualifyEmergencyCredit","","String","","false","","","bankName","220098","0","220096","true","",""<endrec>
"true","API","QualifyEmergencyCredit","","String","","false","","","bankShortCode","220099","0","220096","true","",""<endrec>
"false","API","InitTrans_1003","","String","","false","","","Request","2201","0","-1","true","",""<endrec>
"false","INTERNAL","QueryCustomerKYC","","String","","false","","","TrustLevel","22010","0","22002","false","",""<endrec>
"true","API","QualifyEmergencyCredit","","String","","false","","","customerID","220100","0","220091","true","",""<endrec>
"true","API","QualifyEmergencyCredit","","String","","false","","","mobilePhoneNumber","220101","0","220100","true","",""<endrec>
"true","API","QualifyEmergencyCredit","","String","","false","","","vmtReferenceNumber","220102","0","220100","true","",""<endrec>
"true","API","QualifyEmergencyCredit","","String","","false","","","creditLimit","220103","0","220091","true","",""<endrec>
"false","API","QualifyEmergencyCredit","","String","","false","","","dateQualified","220104","0","220091","false","",""<endrec>
"false","INTERNAL","QueryCustomerKYC","","String","","false","","","ChargeProfile","22011","0","22002","false","",""<endrec>
"true","API","FinalPaymentFromAccount","","String","","false","","","request","220111","0","-1","true","",""<endrec>
"true","API","FinalPaymentFromAccount","","String","","false","","","amount","220112","0","220111","true","",""<endrec>
"false","API","FinalPaymentFromAccount","","String","","false","","","currencyCode","220113","0","220111","true","",""<endrec>
"false","API","FinalPaymentFromAccount","","String","","false","","","dateTime","220114","0","220111","true","",""<endrec>
"true","API","FinalPaymentFromAccount","","String","","false","","","fspCurrencyCode","220115","0","220111","true","",""<endrec>
"false","API","FinalPaymentFromAccount","","String","","false","","","fspCurrentBalance","220116","0","220111","true","",""<endrec>
"false","INTERNAL","QueryCustomerKYC","","String","","false","","","IdentityRuleProfile","22012","0","22002","false","",""<endrec>
"true","API","FSPInitiatedMoneyTransferFromAccountToVMT","","String","","false","","","request","220121","0","-1","true","",""<endrec>
"false","API","FSPInitiatedMoneyTransferFromAccountToVMT","","String","","false","","","amount","220122","0","220121","true","",""<endrec>
"true","API","FSPInitiatedMoneyTransferFromAccountToVMT","","String","","false","","","currencyCode","220123","0","220121","true","",""<endrec>
"true","API","FSPInitiatedMoneyTransferFromAccountToVMT","","String","","false","","","fspCurrencyCode","220124","0","220121","true","",""<endrec>
"false","API","FSPInitiatedMoneyTransferFromAccountToVMT","","String","","false","","","fspCurrentBalance","220125","0","220121","true","",""<endrec>
"true","INTERNAL","QueryCustomerKYC","","String","","false","","","Segments","22013","0","22002","false","",""<endrec>
"true","API","FSPInitiatedMoneyTransferFromVMTToAccount","","String","","false","","","request","220131","0","-1","true","",""<endrec>
"false","API","FSPInitiatedMoneyTransferFromVMTToAccount","","String","","false","","","amount","220132","0","220131","true","",""<endrec>
"true","API","FSPInitiatedMoneyTransferFromVMTToAccount","","String","","false","","","currencyCode","220133","0","220131","true","",""<endrec>
"true","API","FSPInitiatedMoneyTransferFromVMTToAccount","","String","","false","","","fspCurrencyCode","220134","0","220131","true","",""<endrec>
"false","API","FSPInitiatedMoneyTransferFromVMTToAccount","","String","","false","","","fspCurrentBalance","220135","0","220131","true","",""<endrec>
"false","INTERNAL","QueryCustomerKYC","","String","","false","","","KYCFieldList","22014","0","22002","false","",""<endrec>
"true","API","TransferEmergencyCredit","","String","","false","","","request","220141","0","-1","true","",""<endrec>
"true","API","TransferEmergencyCredit","","String","","false","","","messageID","220142","0","220141","true","",""<endrec>
"false","API","TransferEmergencyCredit","","String","","false","","","dateTime","220143","0","220142","true","",""<endrec>
"true","API","TransferEmergencyCredit","","String","","false","","","id","220144","0","220142","true","",""<endrec>
"true","API","TransferEmergencyCredit","","String","","false","","","transactionID","220145","0","220141","true","",""<endrec>
"true","API","TransferEmergencyCredit","","String","","false","","","accountDetails","220146","0","220141","true","",""<endrec>
"true","API","TransferEmergencyCredit","","String","","false","","","accountNumber","220147","0","220146","true","",""<endrec>
"true","API","TransferEmergencyCredit","","String","","false","","","bankName","220148","0","220146","true","",""<endrec>
"true","API","TransferEmergencyCredit","","String","","false","","","bankShortCode","220149","0","220146","true","",""<endrec>
"false","INTERNAL","QueryCustomerKYC","","String","","false","","","KYCGroupList","22015","0","22002","false","",""<endrec>
"true","API","TransferEmergencyCredit","","String","","false","","","customerID","220150","0","220141","true","",""<endrec>
"true","API","TransferEmergencyCredit","","String","","false","","","mobilePhoneNumber","220151","0","220150","true","",""<endrec>
"true","API","TransferEmergencyCredit","","String","","false","","","vmtReferenceNumber","220152","0","220150","true","",""<endrec>
"false","API","TransferEmergencyCredit","","String","","false","","","amount","220153","0","220141","true","",""<endrec>
"true","API","TransferEmergencyCredit","","String","","false","","","currencyCode","220154","0","220141","true","",""<endrec>
"true","API","TransferEmergencyCredit","","String","","false","","","fspCurrencyCode","220155","0","220141","true","",""<endrec>
"false","API","TransferEmergencyCredit","","String","","false","","","fspCurrentBalance","220156","0","220141","true","",""<endrec>
"true","API","FSPInitiatedActivateNotification","","String","","false","","","request","220161","0","-1","true","",""<endrec>
"true","API","FSPInitiatedActivateNotification","","String","","false","","","AdditionalInformation","220162","0","220161","false","",""<endrec>
"true","API","FSPInitiatedActivateNotification","","String","","false","","","BankShortCode","220163","1","220161","true","",""<endrec>
"true","API","FSPInitiatedActivateNotification","","String","","false","","","FSIIdentityId","220164","2","220161","true","",""<endrec>
"true","API","FSPInitiatedActivateNotification","","String","","false","","","MSISDN","220165","0","220164","false","",""<endrec>
"true","API","FSPInitiatedActivateNotification","","String","","false","","","VmtReferenceNumber","220166","1","220164","false","",""<endrec>
"true","API","FSPInitiatedActivateNotification","","String","","false","","","MessageId","220167","3","220161","true","",""<endrec>
"true","API","FSPInitiatedActivateNotification","","String","","false","","","Id","220168","0","220167","true","",""<endrec>
"false","API","FSPInitiatedActivateNotification","","String","","false","","","TimeStamp","220169","0","220167","true","",""<endrec>
"false","API","FSPInitiatedActivateNotification","","String","","false","","","TransactionId","220170","4","220161","true","",""<endrec>
"true","API","FSPInitiatedActivateNotification","","String","","false","","","TransactionReceiptNumber","220171","5","220161","true","",""<endrec>
"true","API","FSPInitiatedActivateNotification","","String","","false","","","TransactionTypeName","220172","6","220161","true","",""<endrec>
"false","API","FSPInitiatedActivateNotification","","String","","false","","","AccountCreationTimeStamp","220173","7","220161","true","",""<endrec>
"false","API","FSPInitiatedActivateNotification","","String","","false","","","BankResponseCode","220174","8","220161","true","",""<endrec>
"true","API","FSPInitiatedActivateNotification","","String","","false","","","SavingsAccountNumber","220175","9","220161","false","",""<endrec>
"true","API","FSPInitiatedActivateNotification","","String","","false","","","SimAppTransId","220176","10","220161","false","",""<endrec>
"true","API","FSPInitiatedLoanNotification","","String","","false","","","request","220181","0","-1","true","",""<endrec>
"true","API","FSPInitiatedLoanNotification","","String","","false","","","AdditionalInformation","220182","0","220181","true","",""<endrec>
"true","API","FSPInitiatedLoanNotification","","String","","false","","","BankShortCode","220183","1","220181","true","",""<endrec>
"true","API","FSPInitiatedLoanNotification","","String","","false","","","FSIIdentityId","220184","2","220181","true","",""<endrec>
"true","API","FSPInitiatedLoanNotification","","String","","false","","","MSISDN","220185","0","220184","false","",""<endrec>
"true","API","FSPInitiatedLoanNotification","","String","","false","","","VmtReferenceNumber","220186","1","220184","true","",""<endrec>
"true","API","FSPInitiatedLoanNotification","","String","","false","","","MessageId","220187","3","220181","true","",""<endrec>
"true","API","FSPInitiatedLoanNotification","","String","","false","","","Id","220188","0","220187","true","",""<endrec>
"false","API","FSPInitiatedLoanNotification","","String","","false","","","TimeStamp","220189","0","220187","true","",""<endrec>
"false","API","FSPInitiatedLoanNotification","","String","","false","","","TransactionId","220190","4","220181","true","",""<endrec>
"true","API","FSPInitiatedLoanNotification","","String","","false","","","TransactionReceiptNumber","220191","5","220181","true","",""<endrec>
"true","API","FSPInitiatedLoanNotification","","String","","false","","","TransactionTypeName","220192","6","220181","true","",""<endrec>
"false","API","FSPInitiatedLoanNotification","","String","","false","","","BankResponseCode","220193","7","220181","true","",""<endrec>
"false","API","FSPInitiatedLoanNotification","","String","","false","","","SimAppTransId","220194","8","220181","true","",""<endrec>
"false","API","FSPInitiatedLoanNotification","","String","","false","","","Amount","220195","9","220181","true","",""<endrec>
"false","API","FSPInitiatedLoanNotification","","String","","false","","","LoanBalance","220196","10","220181","true","",""<endrec>
"true","API","FSPInitiatedLoanNotification","","String","","false","","","LoanPayByDate","220197","11","220181","false","",""<endrec>
"false","API","InitTrans_1003","","String","","false","","","Identity","2202","0","2201","true","",""<endrec>
"false","API","InitTrans_1003","","String","","false","","","Initiator","2203","0","2202","true","",""<endrec>
"false","API","InitTrans_1003","","String","","false","","","Identifier","2204","0","2203","true","",""<endrec>
"false","API","InitTrans_1003","","String","","false","","","IdentifierType","2205","0","2203","true","",""<endrec>
"false","API","InitTrans_1003","","String","","false","","","ShortCode","2207","0","2203","false","$REF:Request.Identity.Initiator.IdentifierType==12",""<endrec>
"false","API","InitTrans_1003","","String","","false","","","Transaction","2208","0","2201","true","",""<endrec>
"false","API","InitTrans_1003","","String","","false","","","Parameters","2209","0","2208","true","",""<endrec>
"false","API","BOBusiness","","String","","false","","","Identifier","221","0","220","false","",""<endrec>
"false","API","InitTrans_1003","","String","","true","","","NewPIN","2210","0","2209","true","",""<endrec>
"false","INTERNAL","ChangeCustomerStatus","","String","","false","","","Result","22101","0","-1","false","",""<endrec>
"false","INTERNAL","ChangeCustomerStatus","","String","","false","","","ResultParameters","22102","0","22101","false","",""<endrec>
"false","INTERNAL","ChangeCustomerStatus","","String","","false","","","MSISDN","22103","0","22102","false","",""<endrec>
"false","INTERNAL","ChangeCustomerStatus","","String","","false","","","IdentityStatus","22104","0","22102","false","",""<endrec>
"false","API","BOBusiness","","String","","false","","","IdentifierType","222","0","220","false","",""<endrec>
