CHANNELS,LOAD_DATA_TS,REASON_TYPE_UNIQUE_ID,TEMPLATE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 <endrec>
"API|STK|SYSTEM|USSD","","937549782","Transfer"<endrec>
"API|STK|SYSTEM|USSD","","937549783","Transfer"<endrec>
"API|STK|SYSTEM|USSD","","937571747","Transfer"<endrec>
"API|STK|SYSTEM|USSD","","937571748","Transfer"<endrec>
"API|STK|SYSTEM|USSD","","937571754","Transfer"<endrec>
"API|STK|SYSTEM|USSD","","937580763","ReverseRequest"<endrec>
"API|STK|SYSTEM|USSD","","937583769","Transfer"<endrec>
"API|STK|SYSTEM|USSD","","937641793","Transfer"<endrec>
"API|STK|SYSTEM|USSD","","937683780","Transfer"<endrec>
"API|STK|SYSTEM|USSD","","937683790","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937178673","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937197614","ReverseTransaction"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937205631","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937214608","ReverseTransaction"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937217633","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937217783","BulkVoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937218586","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937218626","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937218779","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937218780","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937218878","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937218879","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937218880","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937218887","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937218891","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219047","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219048","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219062","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219105","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219178","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219208","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219329","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219338","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219345","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219349","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219350","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219356","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219363","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219382","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219397","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937219548","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937220557","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937220629","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937220630","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937220635","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937220641","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937220643","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937220676","Voucher Redeeming To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937220678","Voucher Redeeming To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937220766","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227547","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227552","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227553","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227554","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227555","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227556","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227569","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227570","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227571","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227572","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227573","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227574","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227575","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227577","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227578","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227579","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227580","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227581","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937227618","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937228542","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937228549","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937228550","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937229550","Two Part Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937229551","Two Part Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937229552","Two Part Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937229625","Two Part Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937229629","Two Part Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937229674","Two Part Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937229686","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937230565","Two Part Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937230567","Two Part Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937230568","Two Part Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937230572","Two Part Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937230574","Two Part Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937230575","Two Part Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937230594","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937230606","Two Part Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937230660","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937231544","Direct Debit Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937231545","Direct Debit Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937231546","Direct Debit Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937232621","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937233543","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937234549","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937235590","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937235591","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937235593","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937235594","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937235595","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937235654","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937244771","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937244772","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937244774","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937244850","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937251684","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937255709","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937261716","Voucher Redeeming To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937262771","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937263695","Foreign Exchange Sp to Identity"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937263696","Foreign Exchange Sp to Identity"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937264710","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937266792","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937276823","Two Part Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937278824","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937279832","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937279842","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937279878","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937279921","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937279974","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937279975","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937279976","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937280010","Foreign Exchange Sp to Identity"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937281841","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937287819","Two Part Payment Confirm"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937289828","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937289829","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937290819","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937298835","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937304844","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937304850","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937304851","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937305818","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937305822","Direct Debit Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937305824","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937327968","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937327971","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937329894","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937329918","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937330925","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937330950","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937330957","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937330958","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937332897","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937332906","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937332907","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937332908","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937332909","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937336875","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937336876","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937338890","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937342873","Saving Plan Disburse Profit"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937342906","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937351952","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937351955","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937351956","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937351957","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937351958","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937352003","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937352008","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937352942","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937352948","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937353932","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937353941","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937353959","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937353972","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937354925","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937355923","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937356934","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937356989","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937356991","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937359042","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937359074","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937359085","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937359101","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937365115","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937375517","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937376590","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937376669","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937378454","Direct Debit Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937380525","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937380547","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937388574","OffNetTransaction"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937389592","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937389596","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937389600","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937389605","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937389606","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937389607","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392590","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392592","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392593","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392598","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392599","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392633","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392709","OffNetTransaction"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392717","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392736","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392737","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392738","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392740","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392772","Foreign Exchange Sp to Identity"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392776","Foreign Exchange Sp to Identity"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392785","Foreign Exchange Sp to Identity"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392786","Foreign Exchange Identity to Sp"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392787","Foreign Exchange Identity to Sp"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392794","Foreign Exchange Sp to Identity"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392795","Foreign Exchange Identity to Sp"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392837","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392838","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392844","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392845","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937392907","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937395925","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937395926","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937403938","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937403954","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937403959","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937403960","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937404944","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937404967","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937411123","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937411166","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937411169","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937411170","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937413024","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937413025","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937413026","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937413032","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937413036","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937413042","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937413049","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937413066","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937414071","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937414134","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937414138","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937414141","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937414145","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937415102","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937415189","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937415190","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937415209","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937415215","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937415221","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937415222","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937416081","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937417076","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937417092","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937417141","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937418102","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937419119","Foreign Exchange Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937419125","Foreign Exchange Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937419133","Foreign Exchange Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937420148","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937420161","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937423183","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937423188","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937424136","Foreign Exchange Identity to Sp Without Authorization"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937428337","Foreign Exchange Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937432169","Direct Debit Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937432171","Direct Debit Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937432173","Direct Debit Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937433215","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937438223","Voucher Redeeming To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937443233","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937443275","Voucher Redeeming To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937447224","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937448320","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937449240","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937449241","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937449244","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937449247","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937451263","Direct Debit Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937451287","OffNetTransaction"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937452261","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937452266","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937452269","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937453266","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937453282","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937453283","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937453302","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937455334","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937459361","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937459376","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937459386","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937460413","BillPayment"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937460414","BillPayment"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937460416","BillPayment"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937462396","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937462440","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937464348","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937464388","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937464404","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937464406","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937465519","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937465528","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937466544","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937466545","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937466549","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937466553","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937466611","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937466614","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937467552","Foreign Exchange Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937467629","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937468538","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937468541","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937468549","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937468561","ApplyVoucher"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937468576","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937468577","ApplyVoucher"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937468578","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937468581","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937468603","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937468604","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937469551","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937469555","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937469581","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937469582","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937470604","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937470628","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937470876","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937470877","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937470879","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937472576","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937472578","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937472580","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937473538","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937473549","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937473550","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937473558","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937473563","Voucher Redeeming To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937473564","Voucher Redeeming To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937475583","VoucherIssuingWithConfirmation"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937475587","VoucherIssuingWithConfirmation"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937475588","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937475591","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937475594","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937475605","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937481643","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937483552","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937484594","Foreign Exchange Identity to Sp"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937486613","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937486633","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937486674","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937487594","AirTime"<endrec>
